invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax_5pct,sales,date,time,payment,cogs,gross_margin_percentage,gross_income,rating,year,month,day,weekday,sales_velocity,avg_transaction_value,profit_margin_pct,high_value_txn
638-60-7125,ALEX,Yangon,Member,Female,Electronic Accessories,99.56,8,39.824,836.304,14-02-2019,17:03:00,Credit Card,796.48,4.761904762,39.824,5.2,2019,2,14,Thursday,104.538,836.304,4.761904762,Yes
659-36-1684,GIZA,Naypyitaw,Member,Female,Sports And Travel,57.12,7,19.992,419.832,01-12-2019,12:02:00,Credit Card,399.84,4.761904762,19.992,6.5,2019,12,1,Sunday,59.976,419.832,4.761904762,Yes
219-22-9386,CAIRO,Mandalay,Member,Female,Sports And Travel,99.96,9,44.982,944.622,03-09-2019,17:26:00,Credit Card,899.64,4.761904762,44.982,4.2,2019,9,3,Tuesday,104.958,944.622,4.761904762,Yes
336-78-2147,GIZA,Naypyitaw,Member,Female,Home And Lifestyle,63.91,8,25.564,536.844,13-03-2019,19:52:00,Credit Card,511.28,4.761904762,25.564,4.6,2019,3,13,Wednesday,67.1055,536.844,4.761904762,Yes
268-27-6179,CAIRO,Mandalay,Member,Female,Fashion Accessories,56.47,8,22.588,474.348,03-09-2019,14:57:00,Ewallet,451.76,4.761904762,22.588,7.3,2019,9,3,Tuesday,59.2935,474.348,4.761904762,Yes
668-90-8900,ALEX,Yangon,Member,Female,Home And Lifestyle,93.69,7,32.7915,688.6215,03-10-2019,18:44:00,Credit Card,655.83,4.761904762,32.7915,4.5,2019,10,3,Thursday,98.3745,688.6215,4.761904762,Yes
870-54-3162,ALEX,Yangon,Member,Female,Sports And Travel,32.25,5,8.0625,169.3125,27-01-2019,13:26:00,Cash,161.25,4.761904762,8.0625,9,2019,1,27,Sunday,33.8625,169.3125,4.761904762,No
189-08-9157,GIZA,Naypyitaw,Member,Female,Fashion Accessories,31.73,9,14.2785,299.8485,01-08-2019,16:17:00,Credit Card,285.57,4.761904762,14.2785,5.9,2019,8,1,Thursday,33.3165,299.8485,4.761904762,No
663-86-9076,GIZA,Naypyitaw,Member,Female,Food And Beverages,68.54,8,27.416,575.736,01-08-2019,15:57:00,Ewallet,548.32,4.761904762,27.416,8.5,2019,8,1,Thursday,71.967,575.736,4.761904762,Yes
549-84-7482,CAIRO,Mandalay,Member,Female,Sports And Travel,90.28,9,40.626,853.146,02-08-2019,11:15:00,Ewallet,812.52,4.761904762,40.626,7.2,2019,8,2,Friday,94.794,853.146,4.761904762,Yes
191-10-6171,CAIRO,Mandalay,Normal,Female,Fashion Accessories,39.62,7,13.867,291.207,25-01-2019,13:18:00,Cash,277.34,4.761904762,13.867,7.5,2019,1,25,Friday,41.601,291.207,4.761904762,No
802-70-5316,ALEX,Yangon,Member,Female,Sports And Travel,92.13,6,27.639,580.419,03-06-2019,20:34:00,Cash,552.78,4.761904762,27.639,8.3,2019,6,3,Monday,96.7365,580.419,4.761904762,Yes
695-51-0018,CAIRO,Mandalay,Normal,Female,Sports And Travel,34.84,4,6.968,146.328,02-10-2019,18:36:00,Cash,139.36,4.761904762,6.968,7.4,2019,10,2,Wednesday,36.582,146.328,4.761904762,No
590-83-4591,CAIRO,Mandalay,Member,Female,Electronic Accessories,87.45,6,26.235,550.935,17-02-2019,14:40:00,Credit Card,524.7,4.761904762,26.235,8.8,2019,2,17,Sunday,91.8225,550.935,4.761904762,Yes
483-71-1164,GIZA,Naypyitaw,Normal,Female,Health And Beauty,81.3,6,24.39,512.19,03-08-2019,16:43:00,Ewallet,487.8,4.761904762,24.39,5.3,2019,8,3,Saturday,85.365,512.19,4.761904762,Yes
597-78-7908,GIZA,Naypyitaw,Normal,Female,Fashion Accessories,90.22,3,13.533,284.193,18-02-2019,19:39:00,Cash,270.66,4.761904762,13.533,6.2,2019,2,18,Monday,94.731,284.193,4.761904762,No
700-81-1757,ALEX,Yangon,Normal,Female,Electronic Accessories,26.31,5,6.5775,138.1275,18-01-2019,20:59:00,Credit Card,131.55,4.761904762,6.5775,8.8,2019,1,18,Friday,27.6255,138.1275,4.761904762,No
354-39-5160,ALEX,Yangon,Member,Female,Home And Lifestyle,34.42,6,10.326,216.846,18-02-2019,15:39:00,Cash,206.52,4.761904762,10.326,9.8,2019,2,18,Monday,36.141,216.846,4.761904762,No
241-72-9525,CAIRO,Mandalay,Normal,Female,Sports And Travel,51.91,10,25.955,545.055,16-02-2019,12:21:00,Cash,519.1,4.761904762,25.955,8.2,2019,2,16,Saturday,54.5055,545.055,4.761904762,Yes
575-30-8091,ALEX,Yangon,Normal,Female,Sports And Travel,72.5,8,29,609,16-03-2019,19:25:00,Ewallet,580,4.761904762,29,9.2,2019,3,16,Saturday,76.125,609,4.761904762,Yes
731-81-9469,GIZA,Naypyitaw,Member,Female,Sports And Travel,89.8,10,44.9,942.9,23-01-2019,13:00:00,Credit Card,898,4.761904762,44.9,5.4,2019,1,23,Wednesday,94.29,942.9,4.761904762,Yes
280-17-4359,GIZA,Naypyitaw,Member,Male,Health And Beauty,90.5,10,45.25,950.25,25-01-2019,13:48:00,Cash,905,4.761904762,45.25,8.1,2019,1,25,Friday,95.025,950.25,4.761904762,Yes
338-65-2210,GIZA,Naypyitaw,Member,Female,Health And Beauty,68.6,10,34.3,720.3,02-05-2019,19:57:00,Cash,686,4.761904762,34.3,9.1,2019,5,2,Thursday,72.03,720.3,4.761904762,Yes
488-25-4221,GIZA,Naypyitaw,Member,Female,Food And Beverages,30.41,1,1.5205,31.9305,22-02-2019,10:36:00,Credit Card,30.41,4.761904762,1.5205,8.4,2019,2,22,Friday,31.9305,31.9305,4.761904762,No
239-10-7476,ALEX,Yangon,Normal,Female,Home And Lifestyle,77.95,6,23.385,491.085,21-01-2019,16:37:00,Ewallet,467.7,4.761904762,23.385,8,2019,1,21,Monday,81.8475,491.085,4.761904762,Yes
458-41-1477,GIZA,Naypyitaw,Normal,Female,Health And Beauty,46.26,6,13.878,291.438,03-08-2019,17:11:00,Credit Card,277.56,4.761904762,13.878,9.5,2019,8,3,Saturday,48.573,291.438,4.761904762,No
685-64-1609,ALEX,Yangon,Member,Female,Fashion Accessories,30.14,10,15.07,316.47,02-10-2019,12:28:00,Ewallet,301.4,4.761904762,15.07,9.2,2019,10,2,Wednesday,31.647,316.47,4.761904762,No
568-90-5112,GIZA,Naypyitaw,Normal,Male,Health And Beauty,66.14,4,13.228,277.788,19-03-2019,12:46:00,Credit Card,264.56,4.761904762,13.228,5.6,2019,3,19,Tuesday,69.447,277.788,4.761904762,No
262-47-2794,CAIRO,Mandalay,Member,Male,Home And Lifestyle,71.86,8,28.744,603.624,03-06-2019,15:07:00,Credit Card,574.88,4.761904762,28.744,6.2,2019,6,3,Monday,75.453,603.624,4.761904762,Yes
238-49-0436,ALEX,Yangon,Normal,Male,Health And Beauty,32.46,8,12.984,272.664,27-03-2019,13:48:00,Credit Card,259.68,4.761904762,12.984,4.9,2019,3,27,Wednesday,34.083,272.664,4.761904762,No
608-96-3517,CAIRO,Mandalay,Member,Female,Fashion Accessories,91.54,4,18.308,384.468,23-03-2019,19:20:00,Credit Card,366.16,4.761904762,18.308,4.8,2019,3,23,Saturday,96.117,384.468,4.761904762,Yes
584-86-7256,GIZA,Naypyitaw,Member,Male,Sports And Travel,34.56,7,12.096,254.016,03-11-2019,16:07:00,Credit Card,241.92,4.761904762,12.096,7.3,2019,11,3,Sunday,36.288,254.016,4.761904762,No
746-94-0204,ALEX,Yangon,Normal,Male,Fashion Accessories,83.24,9,37.458,786.618,29-01-2019,11:56:00,Credit Card,749.16,4.761904762,37.458,7.4,2019,1,29,Tuesday,87.402,786.618,4.761904762,Yes
214-17-6927,GIZA,Naypyitaw,Normal,Female,Food And Beverages,16.48,6,4.944,103.824,02-07-2019,18:23:00,Ewallet,98.88,4.761904762,4.944,9.9,2019,7,2,Tuesday,17.304,103.824,4.761904762,No
400-89-4171,GIZA,Naypyitaw,Normal,Female,Sports And Travel,80.97,8,32.388,680.148,28-01-2019,13:05:00,Cash,647.76,4.761904762,32.388,9.3,2019,1,28,Monday,85.0185,680.148,4.761904762,Yes
782-95-9291,ALEX,Yangon,Member,Male,Food And Beverages,92.29,5,23.0725,484.5225,20-02-2019,15:55:00,Credit Card,461.45,4.761904762,23.0725,9,2019,2,20,Wednesday,96.9045,484.5225,4.761904762,Yes
279-74-2924,CAIRO,Mandalay,Member,Male,Electronic Accessories,72.17,1,3.6085,75.7785,01-04-2019,19:40:00,Cash,72.17,4.761904762,3.6085,6.1,2019,4,1,Monday,75.7785,75.7785,4.761904762,No
307-85-2293,CAIRO,Mandalay,Normal,Male,Home And Lifestyle,50.28,5,12.57,263.97,03-07-2019,13:58:00,Ewallet,251.4,4.761904762,12.57,9.7,2019,7,3,Wednesday,52.794,263.97,4.761904762,No
743-04-1105,CAIRO,Mandalay,Member,Male,Health And Beauty,97.22,9,43.749,918.729,30-03-2019,14:43:00,Ewallet,874.98,4.761904762,43.749,6,2019,3,30,Saturday,102.081,918.729,4.761904762,Yes
423-57-2993,CAIRO,Mandalay,Normal,Male,Sports And Travel,93.39,6,28.017,588.357,27-03-2019,19:18:00,Ewallet,560.34,4.761904762,28.017,10,2019,3,27,Wednesday,98.0595,588.357,4.761904762,Yes
894-41-5205,GIZA,Naypyitaw,Normal,Female,Food And Beverages,43.18,8,17.272,362.712,19-01-2019,19:39:00,Credit Card,345.44,4.761904762,17.272,8.3,2019,1,19,Saturday,45.339,362.712,4.761904762,Yes
275-28-0149,ALEX,Yangon,Normal,Male,Sports And Travel,63.69,1,3.1845,66.8745,25-02-2019,16:21:00,Cash,63.69,4.761904762,3.1845,6,2019,2,25,Monday,66.8745,66.8745,4.761904762,No
101-17-6199,ALEX,Yangon,Normal,Male,Food And Beverages,45.79,7,16.0265,336.5565,13-03-2019,19:44:00,Credit Card,320.53,4.761904762,16.0265,7,2019,3,13,Wednesday,48.0795,336.5565,4.761904762,Yes
423-80-0988,GIZA,Naypyitaw,Normal,Male,Sports And Travel,76.4,2,7.64,160.44,30-01-2019,19:42:00,Ewallet,152.8,4.761904762,7.64,6.5,2019,1,30,Wednesday,80.22,160.44,4.761904762,No
548-46-9322,CAIRO,Mandalay,Normal,Male,Food And Beverages,39.9,10,19.95,418.95,20-02-2019,15:24:00,Credit Card,399,4.761904762,19.95,5.9,2019,2,20,Wednesday,41.895,418.95,4.761904762,Yes
505-02-0892,CAIRO,Mandalay,Member,Male,Health And Beauty,42.57,8,17.028,357.588,25-02-2019,14:12:00,Ewallet,340.56,4.761904762,17.028,5.6,2019,2,25,Monday,44.6985,357.588,4.761904762,Yes
234-65-2137,GIZA,Naypyitaw,Normal,Male,Home And Lifestyle,95.58,10,47.79,1003.59,16-01-2019,13:32:00,Cash,955.8,4.761904762,47.79,4.8,2019,1,16,Wednesday,100.359,1003.59,4.761904762,Yes
687-47-8271,ALEX,Yangon,Normal,Male,Fashion Accessories,98.98,10,49.49,1039.29,02-08-2019,16:20:00,Credit Card,989.8,4.761904762,49.49,8.7,2019,8,2,Friday,103.929,1039.29,4.761904762,Yes
796-32-9050,ALEX,Yangon,Normal,Male,Food And Beverages,51.28,6,15.384,323.064,19-01-2019,16:31:00,Cash,307.68,4.761904762,15.384,6.5,2019,1,19,Saturday,53.844,323.064,4.761904762,Yes
105-31-1824,ALEX,Yangon,Member,Male,Sports And Travel,69.52,7,24.332,510.972,02-01-2019,15:10:00,Credit Card,486.64,4.761904762,24.332,8.5,2019,1,2,Wednesday,72.996,510.972,4.761904762,Yes
249-42-3782,ALEX,Yangon,Normal,Male,Health And Beauty,70.01,5,17.5025,367.5525,01-03-2019,11:36:00,Ewallet,350.05,4.761904762,17.5025,5.5,2019,3,1,Friday,73.5105,367.5525,4.761904762,Yes
316-55-4634,CAIRO,Mandalay,Member,Male,Food And Beverages,80.05,5,20.0125,420.2625,26-01-2019,12:45:00,Credit Card,400.25,4.761904762,20.0125,9.4,2019,1,26,Saturday,84.0525,420.2625,4.761904762,Yes
733-33-4967,GIZA,Naypyitaw,Normal,Male,Electronic Accessories,20.85,8,8.34,175.14,03-03-2019,19:17:00,Cash,166.8,4.761904762,8.34,6.3,2019,3,3,Sunday,21.8925,175.14,4.761904762,No
608-27-6295,CAIRO,Mandalay,Member,Male,Electronic Accessories,52.89,6,15.867,333.207,19-01-2019,17:34:00,Credit Card,317.34,4.761904762,15.867,9.8,2019,1,19,Saturday,55.5345,333.207,4.761904762,Yes
414-12-7047,CAIRO,Mandalay,Normal,Male,Food And Beverages,19.79,8,7.916,166.236,18-01-2019,12:04:00,Ewallet,158.32,4.761904762,7.916,8.7,2019,1,18,Friday,20.7795,166.236,4.761904762,No
827-26-2100,ALEX,Yangon,Member,Male,Home And Lifestyle,33.84,9,15.228,319.788,21-03-2019,16:21:00,Ewallet,304.56,4.761904762,15.228,8.8,2019,3,21,Thursday,35.532,319.788,4.761904762,No
175-54-2529,ALEX,Yangon,Member,Male,Food And Beverages,22.17,8,8.868,186.228,03-03-2019,17:01:00,Credit Card,177.36,4.761904762,8.868,9.6,2019,3,3,Sunday,23.2785,186.228,4.761904762,No
139-52-2867,GIZA,Naypyitaw,Normal,Female,Fashion Accessories,22.51,7,7.8785,165.4485,13-02-2019,10:50:00,Credit Card,157.57,4.761904762,7.8785,4.8,2019,2,13,Wednesday,23.6355,165.4485,4.761904762,No
407-63-8975,ALEX,Yangon,Normal,Male,Food And Beverages,73.88,6,22.164,465.444,23-03-2019,19:16:00,Ewallet,443.28,4.761904762,22.164,4.4,2019,3,23,Saturday,77.574,465.444,4.761904762,Yes
342-65-4817,GIZA,Naypyitaw,Member,Male,Health And Beauty,86.8,3,13.02,273.42,28-01-2019,16:47:00,Ewallet,260.4,4.761904762,13.02,9.9,2019,1,28,Monday,91.14,273.42,4.761904762,No
130-98-8941,GIZA,Naypyitaw,Normal,Male,Fashion Accessories,64.26,7,22.491,472.311,02-09-2019,10:00:00,Cash,449.82,4.761904762,22.491,5.7,2019,9,2,Monday,67.473,472.311,4.761904762,Yes
434-83-9547,GIZA,Naypyitaw,Member,Male,Food And Beverages,38.47,8,15.388,323.148,23-01-2019,11:51:00,Cash,307.76,4.761904762,15.388,7.7,2019,1,23,Wednesday,40.3935,323.148,4.761904762,Yes
851-28-6367,ALEX,Yangon,Member,Male,Sports And Travel,15.5,10,7.75,162.75,23-03-2019,10:55:00,Ewallet,155,4.761904762,7.75,8,2019,3,23,Saturday,16.275,162.75,4.761904762,No
824-88-3614,GIZA,Naypyitaw,Normal,Male,Health And Beauty,34.31,8,13.724,288.204,25-01-2019,15:00:00,Ewallet,274.48,4.761904762,13.724,5.7,2019,1,25,Friday,36.0255,288.204,4.761904762,No
586-25-0848,ALEX,Yangon,Normal,Female,Sports And Travel,12.34,7,4.319,90.699,03-04-2019,11:19:00,Credit Card,86.38,4.761904762,4.319,6.7,2019,4,3,Wednesday,12.957,90.699,4.761904762,No
895-66-0685,CAIRO,Mandalay,Member,Male,Food And Beverages,18.08,3,2.712,56.952,03-05-2019,19:46:00,Ewallet,54.24,4.761904762,2.712,8,2019,5,3,Friday,18.984,56.952,4.761904762,No
305-14-0245,CAIRO,Mandalay,Member,Female,Home And Lifestyle,94.49,8,37.796,793.716,03-03-2019,19:00:00,Ewallet,755.92,4.761904762,37.796,7.5,2019,3,3,Sunday,99.2145,793.716,4.761904762,Yes
732-04-5373,CAIRO,Mandalay,Member,Male,Home And Lifestyle,46.47,4,9.294,195.174,02-08-2019,10:53:00,Cash,185.88,4.761904762,9.294,7,2019,8,2,Friday,48.7935,195.174,4.761904762,No
400-60-7251,ALEX,Yangon,Normal,Male,Home And Lifestyle,74.07,1,3.7035,77.7735,02-10-2019,12:50:00,Ewallet,74.07,4.761904762,3.7035,9.9,2019,10,2,Wednesday,77.7735,77.7735,4.761904762,No
593-65-1552,GIZA,Naypyitaw,Normal,Female,Home And Lifestyle,69.81,4,13.962,293.202,28-01-2019,20:50:00,Credit Card,279.24,4.761904762,13.962,5.9,2019,1,28,Monday,73.3005,293.202,4.761904762,No
284-34-9626,CAIRO,Mandalay,Normal,Female,Home And Lifestyle,77.04,3,11.556,242.676,02-11-2019,10:39:00,Credit Card,231.12,4.761904762,11.556,7.2,2019,11,2,Saturday,80.892,242.676,4.761904762,No
437-58-8131,CAIRO,Mandalay,Normal,Female,Fashion Accessories,73.52,2,7.352,154.392,15-01-2019,13:41:00,Ewallet,147.04,4.761904762,7.352,4.6,2019,1,15,Tuesday,77.196,154.392,4.761904762,No
286-43-6208,GIZA,Naypyitaw,Normal,Female,Food And Beverages,87.8,9,39.51,829.71,16-03-2019,19:08:00,Cash,790.2,4.761904762,39.51,9.2,2019,3,16,Saturday,92.19,829.71,4.761904762,Yes
641-43-2399,CAIRO,Mandalay,Normal,Male,Home And Lifestyle,25.55,4,5.11,107.31,26-01-2019,20:23:00,Ewallet,102.2,4.761904762,5.11,5.7,2019,1,26,Saturday,26.8275,107.31,4.761904762,No
831-07-6050,ALEX,Yangon,Normal,Male,Electronic Accessories,32.71,5,8.1775,171.7275,19-03-2019,11:30:00,Credit Card,163.55,4.761904762,8.1775,9.9,2019,3,19,Tuesday,34.3455,171.7275,4.761904762,No
556-86-3144,GIZA,Naypyitaw,Member,Female,Fashion Accessories,74.29,1,3.7145,78.0045,13-01-2019,19:30:00,Cash,74.29,4.761904762,3.7145,5,2019,1,13,Sunday,78.0045,78.0045,4.761904762,No
848-24-9445,GIZA,Naypyitaw,Member,Male,Health And Beauty,43.7,2,4.37,91.77,26-03-2019,18:03:00,Cash,87.4,4.761904762,4.37,4.9,2019,3,26,Tuesday,45.885,91.77,4.761904762,No
856-22-8149,ALEX,Yangon,Normal,Female,Home And Lifestyle,25.29,1,1.2645,26.5545,23-03-2019,10:13:00,Ewallet,25.29,4.761904762,1.2645,6.1,2019,3,23,Saturday,26.5545,26.5545,4.761904762,No
699-01-4164,GIZA,Naypyitaw,Normal,Male,Health And Beauty,41.5,4,8.3,174.3,03-12-2019,19:58:00,Credit Card,166,4.761904762,8.3,8.2,2019,12,3,Tuesday,43.575,174.3,4.761904762,No
420-11-4919,GIZA,Naypyitaw,Member,Female,Food And Beverages,71.39,5,17.8475,374.7975,17-02-2019,19:57:00,Credit Card,356.95,4.761904762,17.8475,5.5,2019,2,17,Sunday,74.9595,374.7975,4.761904762,Yes
606-80-4905,GIZA,Naypyitaw,Member,Female,Sports And Travel,19.15,6,5.745,120.645,29-01-2019,10:01:00,Credit Card,114.9,4.761904762,5.745,6.8,2019,1,29,Tuesday,20.1075,120.645,4.761904762,No
542-41-0513,CAIRO,Mandalay,Member,Female,Electronic Accessories,57.49,4,11.498,241.458,15-03-2019,11:57:00,Cash,229.96,4.761904762,11.498,6.6,2019,3,15,Friday,60.3645,241.458,4.761904762,No
426-39-2418,GIZA,Naypyitaw,Normal,Male,Electronic Accessories,61.41,7,21.4935,451.3635,14-01-2019,10:02:00,Cash,429.87,4.761904762,21.4935,9.8,2019,1,14,Monday,64.4805,451.3635,4.761904762,Yes
875-46-5808,CAIRO,Mandalay,Member,Male,Health And Beauty,25.9,10,12.95,271.95,02-06-2019,14:51:00,Ewallet,259,4.761904762,12.95,8.7,2019,6,2,Sunday,27.195,271.95,4.761904762,No
394-43-4238,CAIRO,Mandalay,Member,Male,Home And Lifestyle,17.77,5,4.4425,93.2925,15-02-2019,12:42:00,Credit Card,88.85,4.761904762,4.4425,5.4,2019,2,15,Friday,18.6585,93.2925,4.761904762,No
749-24-1565,ALEX,Yangon,Normal,Female,Health And Beauty,23.03,9,10.3635,217.6335,01-03-2019,12:02:00,Ewallet,207.27,4.761904762,10.3635,7.9,2019,3,1,Friday,24.1815,217.6335,4.761904762,No
672-51-8681,GIZA,Naypyitaw,Member,Female,Electronic Accessories,66.65,9,29.9925,629.8425,01-04-2019,18:19:00,Credit Card,599.85,4.761904762,29.9925,9.7,2019,4,1,Monday,69.9825,629.8425,4.761904762,Yes
263-87-5680,GIZA,Naypyitaw,Member,Female,Home And Lifestyle,28.53,10,14.265,299.565,18-03-2019,17:38:00,Ewallet,285.3,4.761904762,14.265,7.8,2019,3,18,Monday,29.9565,299.565,4.761904762,No
573-58-9734,CAIRO,Mandalay,Normal,Female,Fashion Accessories,30.37,3,4.5555,95.6655,28-03-2019,13:41:00,Ewallet,91.11,4.761904762,4.5555,5.1,2019,3,28,Thursday,31.8885,95.6655,4.761904762,No
817-69-8206,CAIRO,Mandalay,Normal,Female,Electronic Accessories,99.73,9,44.8785,942.4485,03-02-2019,19:42:00,Credit Card,897.57,4.761904762,44.8785,6.5,2019,2,3,Sunday,104.7165,942.4485,4.761904762,Yes
888-02-0338,ALEX,Yangon,Normal,Male,Electronic Accessories,26.23,9,11.8035,247.8735,25-01-2019,20:24:00,Ewallet,236.07,4.761904762,11.8035,5.9,2019,1,25,Friday,27.5415,247.8735,4.761904762,No
677-11-0152,GIZA,Naypyitaw,Normal,Female,Food And Beverages,93.26,9,41.967,881.307,16-01-2019,18:08:00,Cash,839.34,4.761904762,41.967,8.8,2019,1,16,Wednesday,97.923,881.307,4.761904762,Yes
142-63-6033,CAIRO,Mandalay,Normal,Male,Home And Lifestyle,92.36,5,23.09,484.89,20-03-2019,19:17:00,Ewallet,461.8,4.761904762,23.09,4.9,2019,3,20,Wednesday,96.978,484.89,4.761904762,Yes
656-16-1063,CAIRO,Mandalay,Normal,Male,Sports And Travel,46.42,3,6.963,146.223,01-04-2019,13:24:00,Credit Card,139.26,4.761904762,6.963,4.4,2019,4,1,Monday,48.741,146.223,4.761904762,No
891-58-8335,CAIRO,Mandalay,Member,Female,Sports And Travel,29.61,7,10.3635,217.6335,03-11-2019,15:53:00,Cash,207.27,4.761904762,10.3635,6.5,2019,11,3,Sunday,31.0905,217.6335,4.761904762,No
802-43-8934,ALEX,Yangon,Normal,Male,Home And Lifestyle,18.28,1,0.914,19.194,22-03-2019,15:05:00,Credit Card,18.28,4.761904762,0.914,8.3,2019,3,22,Friday,19.194,19.194,4.761904762,No
560-30-5617,CAIRO,Mandalay,Normal,Female,Sports And Travel,24.77,5,6.1925,130.0425,24-03-2019,18:27:00,Cash,123.85,4.761904762,6.1925,8.5,2019,3,24,Sunday,26.0085,130.0425,4.761904762,No
319-74-2561,ALEX,Yangon,Member,Female,Electronic Accessories,94.64,3,14.196,298.116,21-02-2019,16:55:00,Cash,283.92,4.761904762,14.196,5.5,2019,2,21,Thursday,99.372,298.116,4.761904762,No
549-03-9315,CAIRO,Mandalay,Normal,Male,Fashion Accessories,94.87,8,37.948,796.908,02-12-2019,12:58:00,Ewallet,758.96,4.761904762,37.948,8.7,2019,12,2,Monday,99.6135,796.908,4.761904762,Yes
790-29-1172,CAIRO,Mandalay,Normal,Female,Food And Beverages,57.34,3,8.601,180.621,03-10-2019,18:59:00,Credit Card,172.02,4.761904762,8.601,7.9,2019,10,3,Thursday,60.207,180.621,4.761904762,No
239-36-3640,CAIRO,Mandalay,Normal,Male,Electronic Accessories,45.35,6,13.605,285.705,31-01-2019,13:44:00,Ewallet,272.1,4.761904762,13.605,6.1,2019,1,31,Thursday,47.6175,285.705,4.761904762,No
468-01-2051,CAIRO,Mandalay,Normal,Male,Food And Beverages,62.08,7,21.728,456.288,03-06-2019,13:46:00,Ewallet,434.56,4.761904762,21.728,5.4,2019,6,3,Monday,65.184,456.288,4.761904762,Yes
389-25-3394,GIZA,Naypyitaw,Normal,Male,Electronic Accessories,11.81,5,2.9525,62.0025,17-02-2019,18:06:00,Cash,59.05,4.761904762,2.9525,9.4,2019,2,17,Sunday,12.4005,62.0025,4.761904762,No
279-62-1445,GIZA,Naypyitaw,Member,Female,Fashion Accessories,12.54,1,0.627,13.167,21-02-2019,12:38:00,Cash,12.54,4.761904762,0.627,8.2,2019,2,21,Thursday,13.167,13.167,4.761904762,No
213-72-6612,ALEX,Yangon,Normal,Male,Food And Beverages,43.25,2,4.325,90.825,20-03-2019,15:56:00,Cash,86.5,4.761904762,4.325,6.2,2019,3,20,Wednesday,45.4125,90.825,4.761904762,No
746-68-6593,GIZA,Naypyitaw,Member,Female,Sports And Travel,87.16,2,8.716,183.036,01-11-2019,14:29:00,Credit Card,174.32,4.761904762,8.716,9.7,2019,11,1,Friday,91.518,183.036,4.761904762,No
836-82-5858,CAIRO,Mandalay,Member,Male,Health And Beauty,69.37,9,31.2165,655.5465,26-01-2019,19:14:00,Ewallet,624.33,4.761904762,31.2165,4,2019,1,26,Saturday,72.8385,655.5465,4.761904762,Yes
583-72-1480,GIZA,Naypyitaw,Member,Male,Electronic Accessories,37.06,4,7.412,155.652,31-01-2019,16:24:00,Ewallet,148.24,4.761904762,7.412,9.7,2019,1,31,Thursday,38.913,155.652,4.761904762,No
466-61-5506,CAIRO,Mandalay,Member,Female,Electronic Accessories,90.7,6,27.21,571.41,26-02-2019,10:52:00,Cash,544.2,4.761904762,27.21,5.3,2019,2,26,Tuesday,95.235,571.41,4.761904762,Yes
721-86-6247,ALEX,Yangon,Normal,Female,Home And Lifestyle,63.42,8,25.368,532.728,03-11-2019,12:55:00,Ewallet,507.36,4.761904762,25.368,7.4,2019,11,3,Sunday,66.591,532.728,4.761904762,Yes
289-65-5721,CAIRO,Mandalay,Normal,Female,Fashion Accessories,81.37,2,8.137,170.877,26-01-2019,19:28:00,Cash,162.74,4.761904762,8.137,6.5,2019,1,26,Saturday,85.4385,170.877,4.761904762,No
545-46-3100,CAIRO,Mandalay,Member,Female,Electronic Accessories,10.59,3,1.5885,33.3585,03-12-2019,13:52:00,Credit Card,31.77,4.761904762,1.5885,8.7,2019,12,3,Tuesday,11.1195,33.3585,4.761904762,No
418-02-5978,CAIRO,Mandalay,Normal,Female,Health And Beauty,84.09,9,37.8405,794.6505,02-11-2019,10:54:00,Cash,756.81,4.761904762,37.8405,8,2019,11,2,Saturday,88.2945,794.6505,4.761904762,Yes
269-04-5750,CAIRO,Mandalay,Member,Male,Fashion Accessories,73.82,4,14.764,310.044,21-02-2019,18:31:00,Cash,295.28,4.761904762,14.764,6.7,2019,2,21,Thursday,77.511,310.044,4.761904762,No
157-13-5295,ALEX,Yangon,Member,Male,Health And Beauty,51.94,10,25.97,545.37,03-09-2019,18:24:00,Ewallet,519.4,4.761904762,25.97,6.5,2019,9,3,Tuesday,54.537,545.37,4.761904762,Yes
645-78-8093,ALEX,Yangon,Normal,Female,Sports And Travel,93.14,2,9.314,195.594,20-01-2019,18:09:00,Ewallet,186.28,4.761904762,9.314,4.1,2019,1,20,Sunday,97.797,195.594,4.761904762,No
211-30-9270,GIZA,Naypyitaw,Normal,Male,Health And Beauty,17.41,5,4.3525,91.4025,28-01-2019,15:16:00,Credit Card,87.05,4.761904762,4.3525,4.9,2019,1,28,Monday,18.2805,91.4025,4.761904762,No
755-12-3214,GIZA,Naypyitaw,Member,Female,Fashion Accessories,44.22,5,11.055,232.155,03-05-2019,17:07:00,Credit Card,221.1,4.761904762,11.055,8.6,2019,5,3,Friday,46.431,232.155,4.761904762,No
